pl_name,hostname,default_flag,pl_bmassprov,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim
TrES-5 b,TrES-5,1,Mass,0,13.384,0.168,-0.168,0,568.9157,21.61244,-21.61244,0,1.48224686,6.14e-06,-6.14e-06,0,1480.0,13.0,-13.0,0,5171.0,36.0,-36.0,0,0.87,0.01,-0.01,0,0.9,0.03,-0.03,0,4.52,0.01,-0.01,0
HAT-P-15 b,HAT-P-15,1,Mass,0,11.882,0.785,-0.785,0,616.5902,95.349,-95.349,0,10.8635,2.7e-05,-2.7e-05,0,,,,0,5568.0,90.0,-90.0,0,1.07,0.07,-0.07,0,1.0,0.23,-0.23,0,4.38,0.03,-0.03,0
XO-3 b,XO-3,0,Mass,0,13.641,0.818,-0.818,0,3718.611,133.4886,-136.6669,0,3.19153285,5.8e-07,-5.8e-07,0,,,,0,6430.0,100.0,-100.0,0,1.38,0.08,-0.08,0,1.21,0.07,-0.07,0,,,,0
KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,1,Mass,0,,,,0,4923.0,7943.0,-2730.0,0,,,,0,,,,0,,,,0,,,,0,0.07,0.12,-0.04,0,,,,0
Kepler-27 b,Kepler-27,1,Mass,0,4.0,,,0,2895.31,,,1,15.3348,,,0,,,,0,5400.0,60.0,-60.0,0,0.59,0.15,-0.15,0,0.65,0.16,-0.16,0,5.4,0.2,-0.2,0
K2-97 b,K2-97,0,Mass,0,14.684,1.233,-1.233,0,152.5584,22.2481,-22.2481,0,8.4061,0.0015,-0.0015,0,,,,0,4790.0,90.0,-90.0,0,4.2,0.14,-0.14,0,1.16,0.12,-0.12,0,3.26,0.01,-0.01,0
TrES-5 b,TrES-5,0,Mass,0,13.552,0.235,-0.235,0,568.9157,22.56593,-22.2481,0,1.4822446,7e-07,-7e-07,0,,,,0,5171.0,36.0,-36.0,0,0.87,0.01,-0.01,0,0.89,0.02,-0.02,0,,,,0
XO-3 b,XO-3,0,Mass,0,21.858,1.793,-1.793,0,4211.22639,203.41018,-203.41018,0,3.1915426,0.00014,-0.00014,0,,,,0,6429.0,50.0,-50.0,0,2.13,0.21,-0.21,0,1.41,0.08,-0.08,0,3.95,0.06,-0.06,0
HAT-P-58 b,HAT-P-58,1,Mass,0,14.93,0.482,-0.482,0,118.23217,9.53485,-9.53485,0,4.0138379,2.4e-06,-2.4e-06,0,1622.0,18.0,-18.0,0,6078.0,48.0,-48.0,0,1.53,0.03,-0.03,0,1.03,0.03,-0.03,0,4.08,0.02,-0.02,0
HATS-54 b,HATS-54,1,Mass,0,11.377,0.269,-0.269,0,239.32479,18.11622,-18.11622,0,2.5441765,2.4e-06,-2.4e-06,0,1429.0,24.0,-24.0,0,5621.0,70.0,-70.0,0,1.23,0.02,-0.02,0,1.05,0.05,-0.05,0,4.2,0.2,-0.2,0
HAT-P-19 b,HAT-P-19,1,Mass,0,12.689,0.807,-0.807,0,92.802,5.721,-5.721,0,4.008778,6e-06,-6e-06,0,1010.0,42.0,-42.0,0,4990.0,130.0,-130.0,0,0.82,0.05,-0.05,0,0.84,0.04,-0.04,0,4.54,0.05,-0.05,0
K2-329 b,K2-329,1,Mass,0,8.676,0.291,-0.269,0,82.6358,6.3566,-6.99226,0,12.4551225,3.1e-06,-3.1e-06,0,650.0,53.0,-70.0,0,5282.0,40.0,-39.0,0,0.82,0.03,-0.02,0,0.9,0.05,-0.05,0,4.57,0.01,-0.02,0
WASP-147 b,WASP-147,1,Mass,0,12.498,1.569,-1.042,0,87.40325,8.89924,-8.58141,0,4.60273,2.7e-05,-2.7e-05,0,1404.0,69.0,-43.0,0,5702.0,100.0,-100.0,0,1.43,0.14,-0.08,0,1.04,0.07,-0.07,0,,,,0
TOI-172 b,TOI-172,1,Mass,0,10.817,0.359,-0.325,0,1722.6386,69.9226,-63.566,0,9.47725,0.00064,-0.00079,0,1198.0,18.0,-17.0,0,5645.0,50.0,-50.0,0,1.78,0.05,-0.04,0,1.13,0.07,-0.06,0,3.99,0.03,-0.03,0
WASP-190 b,WASP-190,1,Mass,0,12.89,1.009,-1.009,0,317.83,31.783,-31.783,0,5.367753,4e-06,-4e-06,0,1500.0,50.0,-50.0,0,6400.0,100.0,-100.0,0,1.6,0.1,-0.1,0,1.35,0.05,-0.05,0,4.17,0.04,-0.04,0
WASP-173 A b,WASP-173 A,0,Mass,0,14.404,1.345,-0.796,0,1102.8701,47.6745,-44.4962,0,1.3866529,2.7e-06,-2.7e-06,0,1842.0,65.0,-42.0,0,5767.0,50.0,-49.0,0,1.1,0.08,-0.05,0,1.09,0.04,-0.04,0,4.39,0.04,-0.06,0
TOI-163 b,TOI-163,1,Mass,0,16.69,0.381,-0.381,0,387.7526,38.1396,-38.1396,0,4.231306,6.3e-05,-5.7e-05,0,1669.0,16.0,-14.0,0,6495.0,90.0,-90.0,0,1.65,0.02,-0.03,0,1.44,0.03,-0.03,0,4.19,0.01,-0.01,0
OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,1,Mass,0,,,,0,3248.20632,1735.3431,-1112.39942,0,,,,0,,,,0,,,,0,,,,0,0.92,0.49,-0.32,0,,,,0
TOI-942 c,TOI-942,0,Mass,0,4.793,0.41,-0.351,0,37.0,,,1,10.1605,0.0056,-0.0053,0,,,,0,4969.0,100.0,-100.0,0,0.89,0.07,-0.05,0,0.88,0.04,-0.04,0,,,,0
TOI-942 b,TOI-942,0,Mass,0,4.81,0.2,-0.2,0,826.358,,,1,4.32419,3e-05,-3e-05,0,,,,0,4928.0,125.0,-85.0,0,1.02,0.02,-0.02,0,0.79,0.04,-0.03,0,4.31,0.03,-0.03,0
TOI-942 c,TOI-942,0,Mass,0,5.79,0.19,-0.18,0,794.575,,,1,10.15643,6.9e-05,-7.9e-05,0,,,,0,4928.0,125.0,-85.0,0,1.02,0.02,-0.02,0,0.79,0.04,-0.03,0,4.31,0.03,-0.03,0
WASP-31 b,WASP-31,1,Mass,0,17.363,0.56,-0.56,0,151.916,9.217,-9.217,0,3.4059096,5e-06,-5e-06,0,,,,0,6302.0,102.0,,0,1.25,0.03,-0.03,0,1.16,0.03,,0,,,,0
Kepler-10 b,Kepler-10,0,Mass,0,1.416,0.033,-0.036,0,4.56,1.17,-1.29,0,0.837495,4e-06,-5e-06,0,1833.0,,,0,5627.0,44.0,-44.0,0,1.06,0.02,-0.02,0,0.9,0.06,-0.06,0,4.34,0.01,-0.01,0
K2-141 c,K2-141,0,Mass,0,7.0,4.6,-2.8,0,7.4,,,1,7.7485,0.00022,-0.00022,0,,,,0,4599.0,79.0,-79.0,0,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,4.62,0.02,-0.03,0
Kepler-37 c,Kepler-37,0,Mass,0,0.75,0.03,-0.03,0,12.0,,,1,21.302,,,0,,,,0,5417.0,75.0,-75.0,0,0.77,0.03,-0.03,0,0.8,0.07,-0.07,0,4.57,0.05,-0.05,0
HD 86226 c,HD 86226,1,Mass,0,2.16,0.08,-0.08,0,7.25,1.19,-1.12,0,3.98442,0.00018,-0.00018,0,1311.0,28.0,-28.0,0,5863.0,88.0,-88.0,0,1.05,0.03,-0.03,0,1.02,0.06,-0.07,0,4.4,0.03,-0.03,0
GJ 9827 b,GJ 9827,0,Mass,0,1.58,0.14,-0.13,0,3.69,0.48,-0.46,0,1.208966,1.2e-05,-1.2e-05,0,1114.0,46.0,-26.0,0,4219.0,70.0,-70.0,0,0.62,0.05,-0.05,0,0.64,0.05,-0.05,0,4.66,0.04,-0.04,0
GJ 9827 c,GJ 9827,0,Mass,0,1.24,0.11,-0.11,0,1.45,0.58,-0.57,0,3.64823,0.00012,-0.00012,0,771.0,31.0,-18.0,0,4219.0,70.0,-70.0,0,0.62,0.05,-0.05,0,0.64,0.05,-0.05,0,4.66,0.04,-0.04,0
GJ 9827 d,GJ 9827,0,Mass,0,2.04,0.18,-0.18,0,2.35,0.7,-0.68,0,6.20142,0.00013,-0.00013,0,646.0,26.0,-15.0,0,4219.0,70.0,-70.0,0,0.62,0.05,-0.05,0,0.64,0.05,-0.05,0,4.66,0.04,-0.04,0
HD 3167 b,HD 3167,0,Mass,0,1.574,0.054,-0.054,0,5.69,0.44,-0.44,0,0.959632,1.5e-05,-1.5e-05,0,1759.0,20.0,-20.0,0,5286.0,40.0,-40.0,0,0.83,0.03,-0.03,0,0.88,0.02,-0.02,0,4.51,0.03,-0.03,0
HD 3167 c,HD 3167,0,Mass,0,2.74,0.106,-0.1,0,8.33,1.79,-1.85,0,29.84622,0.00098,-0.00091,0,548.0,10.0,-10.0,0,5286.0,40.0,-40.0,0,0.83,0.03,-0.03,0,0.88,0.02,-0.02,0,4.51,0.03,-0.03,0
Kepler-16 b,Kepler-16,0,Mass,0,,,,0,99.48029,12.39531,-12.39531,0,226.0,1.7,-1.7,0,,,,0,,,,0,,,,0,0.66,0.02,-0.02,0,,,,0
HATS-77 b,HATS-77,1,Mass,0,13.058,0.235,-0.235,0,436.69623,31.78284,-23.5193,0,3.0876262,1.6e-06,-1.6e-06,0,828.3,5.9,-5.9,0,4071.0,13.0,-13.0,0,0.64,0.01,-0.01,0,0.66,0.01,-0.01,0,4.64,0.01,-0.01,0
HD 137496 b,HD 137496,1,Mass,0,1.31,0.06,-0.05,0,4.04,0.55,-0.55,0,1.62116,7.91e-05,-8.06e-05,0,2130.0,30.0,-29.0,0,5799.0,61.0,-61.0,0,1.59,0.03,-0.03,0,1.04,0.02,-0.02,0,4.05,0.1,-0.1,0
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,1,Mass,0,,,,0,14.62011,11.75965,-7.94571,0,,,,0,,,,0,,,,0,,,,0,0.45,0.36,-0.25,0,,,,0
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,0,Mass,0,,,,0,14.62011,11.75965,-7.94571,0,,,,0,,,,0,,,,0,,,,0,0.45,0.36,-0.25,0,,,,0
KMT-2021-BLG-1554L b,KMT-2021-BLG-1554L,1,Mass,0,,,,0,38.13941,63.56568,-22.24799,0,,,,0,,,,0,,,,0,,,,0,0.08,0.13,-0.04,0,,,,0
KMT-2021-BLG-1554L b,KMT-2021-BLG-1554L,0,Mass,0,,,,0,38.13941,63.56568,-22.24799,0,,,,0,,,,0,,,,0,,,,0,0.08,0.13,-0.04,0,,,,0
TOI-4145 A b,TOI-4145 A,1,Mass,0,13.305,0.359,-0.347,0,136.66622,41.31769,-41.31769,0,4.0664428,5.8e-06,-5.8e-06,0,1074.0,19.0,-16.0,0,5281.0,86.0,-76.0,0,0.86,0.02,-0.02,0,0.91,0.04,-0.04,0,4.53,0.02,-0.02,0
Kepler-10 b,Kepler-10,1,Mass,0,1.47,0.03,-0.02,0,3.26,0.3,-0.3,0,0.8374907,2e-07,-2e-07,0,2188.0,16.0,-16.0,0,5708.0,28.0,-28.0,0,1.06,0.01,-0.01,0,0.91,0.02,-0.02,0,,,,0
Kepler-10 c,Kepler-10,1,Mass,0,2.355,0.022,-0.022,0,11.4,1.3,-1.3,0,45.294301,4.8e-05,-4.8e-05,0,578.0,4.0,-4.0,0,5708.0,28.0,-28.0,0,1.06,0.01,-0.01,0,0.91,0.02,-0.02,0,,,,0
Kepler-19 b,Kepler-19,1,Mass,0,2.209,0.048,-0.048,0,6.1,2.8,-2.7,0,9.28699,0.0,0.0,0,851.0,14.0,-14.0,0,5541.0,60.0,-60.0,0,0.86,0.02,-0.02,0,0.94,0.04,-0.04,0,,,,0
Kepler-20 b,Kepler-20,1,Mass,0,1.773,0.053,-0.03,0,9.7,1.3,-1.3,0,3.6961049,1.6e-06,-1.6e-06,0,1187.0,16.0,-16.0,0,5495.0,50.0,-50.0,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,,,,0
Kepler-20 c,Kepler-20,1,Mass,0,2.894,0.036,-0.033,0,11.1,2.1,-2.1,0,10.8540774,2.1e-06,-2.1e-06,0,828.0,11.0,-11.0,0,5495.0,50.0,-50.0,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,,,,0
Kepler-20 d,Kepler-20,1,Mass,0,2.606,0.053,-0.039,0,13.4,3.7,-3.6,0,77.611455,9.6e-05,-9.6e-05,0,430.0,6.0,-6.0,0,5495.0,50.0,-50.0,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,,,,0
Kepler-20 e,Kepler-20,1,Mass,0,0.821,0.022,-0.022,0,0.76,,,1,6.0984882,9.9e-06,-9.9e-06,0,1004.0,14.0,-14.0,0,5495.0,50.0,-50.0,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,,,,0
Kepler-20 f,Kepler-20,1,Mass,0,0.952,0.047,-0.087,0,1.4,,,1,19.578328,4.8e-05,-4.8e-05,0,681.0,9.0,-9.0,0,5495.0,50.0,-50.0,0,0.92,0.01,-0.01,0,0.93,0.05,-0.05,0,,,,0
Kepler-21 b,Kepler-21,1,Mass,0,1.639,0.019,-0.015,0,7.5,1.3,-1.3,0,2.7858212,3.2e-06,-3.2e-06,0,2015.0,16.0,-16.0,0,6305.0,50.0,-50.0,0,1.9,0.02,-0.01,0,1.41,0.02,-0.03,0,,,,0
Kepler-22 b,Kepler-22,1,Mass,0,2.1,0.12,-0.12,0,9.1,,,1,289.863876,1.3e-05,-1.3e-05,0,279.0,4.0,-4.0,0,5596.0,61.0,-61.0,0,0.87,0.01,-0.01,0,0.86,0.05,-0.04,0,,,,0
Kepler-37 b,Kepler-37,1,Mass,0,0.31,0.006,-0.008,0,0.79,,,1,13.36702,6e-05,-6e-05,0,718.0,10.0,-10.0,0,5357.0,68.0,-68.0,0,0.79,0.01,-0.01,0,0.79,0.03,-0.03,0,,,,0
Kepler-37 c,Kepler-37,1,Mass,0,0.755,0.033,-0.055,0,1.3,,,1,21.301848,1.8e-05,-1.8e-05,0,615.0,9.0,-9.0,0,5357.0,68.0,-68.0,0,0.79,0.01,-0.01,0,0.79,0.03,-0.03,0,,,,0
Kepler-37 d,Kepler-37,1,Mass,0,2.03,0.03,-0.039,0,2.0,,,1,39.7922622,6.5e-06,-6.5e-06,0,499.0,7.0,-7.0,0,5357.0,68.0,-68.0,0,0.79,0.01,-0.01,0,0.79,0.03,-0.03,0,,,,0
Kepler-68 b,Kepler-68,1,Mass,0,2.357,0.023,-0.023,0,8.03,0.67,-0.67,0,5.39875259,5.2e-07,-5.2e-07,0,1275.0,17.0,-17.0,0,5847.0,75.0,-75.0,0,1.26,0.01,-0.01,0,1.06,0.02,-0.02,0,,,,0
Kepler-68 c,Kepler-68,1,Mass,0,0.979,0.019,-0.019,0,1.3,,,1,9.605027,1.3e-05,-1.3e-05,0,1052.0,14.0,-14.0,0,5847.0,75.0,-75.0,0,1.26,0.01,-0.01,0,1.06,0.02,-0.02,0,,,,0
Kepler-78 b,Kepler-78,1,Mass,0,1.201,0.028,-0.028,0,1.68,0.27,-0.27,0,0.35500745,8e-08,-8e-08,0,2223.0,32.0,-32.0,0,5058.0,50.0,-50.0,0,0.75,0.01,-0.01,0,0.78,0.03,-0.05,0,,,,0
Kepler-93 b,Kepler-93,1,Mass,0,1.478,0.019,-0.019,0,4.66,0.53,-0.53,0,4.72673978,9.7e-07,-9.7e-07,0,1133.0,17.0,-17.0,0,5669.0,75.0,-75.0,0,0.92,0.01,-0.01,0,0.91,0.03,-0.03,0,,,,0
Kepler-102 b,Kepler-102,1,Mass,0,0.46,0.026,-0.026,0,1.1,,,1,5.286965,1.2e-05,-1.2e-05,0,857.0,20.0,-20.0,0,4909.0,98.0,-98.0,0,0.72,0.02,-0.02,0,0.8,0.02,-0.02,0,,,,0
Kepler-102 c,Kepler-102,1,Mass,0,0.567,0.028,-0.028,0,1.7,,,1,7.071392,2.2e-05,-2.2e-05,0,777.0,18.0,-18.0,0,4909.0,98.0,-98.0,0,0.72,0.02,-0.02,0,0.8,0.02,-0.02,0,,,,0
Kepler-102 d,Kepler-102,1,Mass,0,1.154,0.058,-0.058,0,3.0,1.3,-1.3,0,10.311767,4.1e-06,-4.1e-06,0,686.0,16.0,-16.0,0,4909.0,98.0,-98.0,0,0.72,0.02,-0.02,0,0.8,0.02,-0.02,0,,,,0
Kepler-102 e,Kepler-102,1,Mass,0,2.17,0.11,-0.11,0,4.7,1.8,-1.8,0,16.1456994,2.2e-06,-2.2e-06,0,590.0,14.0,-14.0,0,4909.0,98.0,-98.0,0,0.72,0.02,-0.02,0,0.8,0.02,-0.02,0,,,,0
Kepler-102 f,Kepler-102,1,Mass,0,0.861,0.022,-0.022,0,4.3,,,1,27.453592,6e-05,-6e-05,0,495.0,11.0,-11.0,0,4909.0,98.0,-98.0,0,0.72,0.02,-0.02,0,0.8,0.02,-0.02,0,,,,0
Kepler-103 b,Kepler-103,1,Mass,0,3.486,0.057,-0.054,0,9.8,3.9,-3.9,0,15.9653287,9.2e-06,-9.2e-06,0,973.0,13.0,-13.0,0,6009.0,64.0,-64.0,0,1.49,0.02,-0.02,0,1.21,0.02,-0.03,0,,,,0
Kepler-103 c,Kepler-103,1,Mass,0,5.45,0.18,-0.18,0,38.0,17.0,-16.0,0,179.60978,0.0002,-0.0002,0,434.0,6.0,-6.0,0,6009.0,64.0,-64.0,0,1.49,0.02,-0.02,0,1.21,0.02,-0.03,0,,,,0
Kepler-107 b,Kepler-107,1,Mass,0,1.536,0.025,-0.025,0,3.8,1.8,-1.7,0,3.1800218,2.9e-06,-2.9e-06,0,1592.0,19.0,-19.0,0,5854.0,61.0,-61.0,0,1.45,0.01,-0.01,0,1.24,0.03,-0.03,0,,,,0
Kepler-107 c,Kepler-107,1,Mass,0,1.597,0.026,-0.026,0,10.0,2.0,-2.0,0,4.901452,0.0,0.0,0,1378.0,16.0,-16.0,0,5854.0,61.0,-61.0,0,1.45,0.01,-0.01,0,1.24,0.03,-0.03,0,,,,0
Kepler-107 d,Kepler-107,1,Mass,0,0.86,0.06,-0.06,0,7.7,,,1,7.95839,0.00012,-0.00012,0,1173.0,14.0,-14.0,0,5854.0,61.0,-61.0,0,1.45,0.01,-0.01,0,1.24,0.03,-0.03,0,,,,0
Kepler-107 e,Kepler-107,1,Mass,0,2.903,0.035,-0.035,0,14.1,3.3,-3.3,0,14.749143,1.9e-05,-1.9e-05,0,955.0,11.0,-11.0,0,5854.0,61.0,-61.0,0,1.45,0.01,-0.01,0,1.24,0.03,-0.03,0,,,,0
Kepler-109 b,Kepler-109,1,Mass,0,2.49,0.11,-0.11,0,4.9,,,1,6.4816307,4.8e-06,-4.8e-06,0,1276.0,23.0,-23.0,0,5950.0,62.0,-62.0,0,1.39,0.02,-0.02,0,1.09,0.09,-0.08,0,,,,0
Kepler-109 c,Kepler-109,1,Mass,0,2.65,0.12,-0.12,0,8.2,,,1,21.22265,2.7e-05,-2.7e-05,0,859.0,16.0,-16.0,0,5950.0,62.0,-62.0,0,1.39,0.02,-0.02,0,1.09,0.09,-0.08,0,,,,0
Kepler-323 b,Kepler-323,1,Mass,0,1.381,0.035,-0.035,0,3.9,,,1,1.678328,1.5e-06,-1.5e-06,0,1838.0,35.0,-35.0,0,6004.0,71.0,-71.0,0,1.12,0.02,-0.02,0,1.01,0.07,-0.07,0,,,,0
Kepler-323 c,Kepler-323,1,Mass,0,1.57,0.04,-0.04,0,6.8,3.4,-3.2,0,3.5538229,2.2e-06,-2.2e-06,0,1431.0,27.0,-27.0,0,6004.0,71.0,-71.0,0,1.12,0.02,-0.02,0,1.01,0.07,-0.07,0,,,,0
Kepler-409 b,Kepler-409,1,Mass,0,1.199,0.043,-0.043,0,6.0,,,1,68.9583216,3.9e-06,-3.9e-06,0,438.0,7.0,-7.0,0,5421.0,64.0,-64.0,0,0.9,0.01,-0.01,0,0.91,0.05,-0.05,0,,,,0
Kepler-454 b,Kepler-454,1,Mass,0,2.37,0.13,-0.13,0,5.4,1.4,-1.4,0,10.5737534,7.8e-06,-7.8e-06,0,916.0,10.0,-10.0,0,5687.0,49.0,-49.0,0,1.07,0.01,-0.01,0,1.03,0.04,-0.03,0,,,,0
Kepler-538 b,Kepler-538,1,Mass,0,2.215,0.04,-0.034,0,12.9,2.9,-2.9,0,81.73778,0.00013,-0.00013,0,417.0,5.0,-5.0,0,5534.0,61.0,-61.0,0,0.87,0.01,-0.01,0,0.89,0.05,-0.04,0,,,,0
Kepler-1655 b,Kepler-1655,1,Mass,0,2.213,0.082,-0.082,0,5.4,1.7,-1.7,0,11.8728787,8.5e-06,-8.5e-06,0,938.0,15.0,-15.0,0,6148.0,71.0,-71.0,0,1.03,0.02,-0.02,0,1.03,0.04,-0.04,0,,,,0
Kepler-1876 b,Kepler-1876,1,Mass,0,0.853,0.039,-0.026,0,2.4,,,1,6.99205,3.8e-05,-3.8e-05,0,1299.0,22.0,-22.0,0,6104.0,57.0,-57.0,0,1.48,0.02,-0.02,0,1.19,0.07,-0.09,0,,,,0
HIP 116454 b,HIP 116454,1,Mass,0,2.53,0.18,-0.18,0,10.1,1.2,-1.1,0,9.0949,0.0026,-0.0026,0,745.0,15.0,-15.0,0,5089.0,50.0,-50.0,0,0.72,0.02,-0.02,0,0.76,0.03,-0.03,0,,,,0
K2-3 b,K2-3,1,Mass,0,2.25,0.23,-0.23,0,6.47,1.0,-0.99,0,10.054626,0.0,0.0,0,513.0,29.0,-29.0,0,3835.0,70.0,-70.0,0,0.6,0.06,-0.06,0,0.62,0.06,-0.06,0,,,,0
K2-3 c,K2-3,1,Mass,0,1.69,0.17,-0.17,0,3.3,1.2,-1.2,0,24.646582,3.9e-05,-3.9e-05,0,381.0,21.0,-21.0,0,3835.0,70.0,-70.0,0,0.6,0.06,-0.06,0,0.62,0.06,-0.06,0,,,,0
K2-3 d,K2-3,1,Mass,0,1.62,0.18,-0.18,0,1.6,,,1,44.556456,9.7e-05,-9.7e-05,0,312.0,17.0,-17.0,0,3835.0,70.0,-70.0,0,0.6,0.06,-0.06,0,0.62,0.06,-0.06,0,,,,0
K2-12 b,K2-12,1,Mass,0,2.44,0.3,-0.14,0,5.2,,,1,8.28246,0.00052,-0.00052,0,1026.0,15.0,-15.0,0,5672.0,63.0,-63.0,0,1.12,0.01,-0.01,0,0.96,0.06,-0.05,0,,,,0
K2-36 b,K2-36,1,Mass,0,1.43,0.08,-0.08,0,4.3,1.4,-1.4,0,1.422614,3.8e-05,-3.8e-05,0,1328.0,12.0,-12.0,0,4916.0,37.0,-37.0,0,0.72,0.01,-0.01,0,0.79,0.01,-0.01,0,,,,0
K2-36 c,K2-36,1,Mass,0,3.2,0.3,-0.3,0,7.9,2.8,-2.8,0,5.340888,8.6e-05,-8.6e-05,0,854.0,8.0,-8.0,0,4916.0,37.0,-37.0,0,0.72,0.01,-0.01,0,0.79,0.01,-0.01,0,,,,0
K2-38 b,K2-38,1,Mass,0,1.655,0.096,-0.096,0,7.7,1.2,-1.1,0,4.01593,0.0005,-0.0005,0,1310.0,22.0,-22.0,0,5705.0,66.0,-66.0,0,1.14,0.01,-0.01,0,1.05,0.07,-0.06,0,,,,0
K2-38 c,K2-38,1,Mass,0,2.49,0.22,-0.22,0,7.4,1.4,-1.3,0,10.56103,0.0009,-0.0009,0,949.0,16.0,-16.0,0,5705.0,66.0,-66.0,0,1.14,0.01,-0.01,0,1.05,0.07,-0.06,0,,,,0
K2-79 b,K2-79,1,Mass,0,4.09,0.17,-0.12,0,9.2,2.4,-2.4,0,10.9947,0.00047,-0.00047,0,1022.0,20.0,-20.0,0,5897.0,118.0,-118.0,0,1.26,0.04,-0.03,0,1.07,0.06,-0.07,0,,,,0
HD 3167 b,HD 3167,1,Mass,0,1.67,0.17,-0.1,0,4.97,0.24,-0.23,0,0.959641,1.1e-05,-1.1e-05,0,1774.0,29.0,-29.0,0,5261.0,60.0,-60.0,0,0.88,0.01,-0.01,0,0.84,0.05,-0.04,0,,,,0
HD 3167 c,HD 3167,1,Mass,0,3.0,0.45,-0.21,0,11.13,0.78,-0.74,0,29.8454,0.0012,-0.0012,0,564.0,9.0,-9.0,0,5261.0,60.0,-60.0,0,0.88,0.01,-0.01,0,0.84,0.05,-0.04,0,,,,0
EPIC 220674823 b,EPIC 220674823,1,Mass,0,1.725,0.039,-0.039,0,8.21,0.76,-0.74,0,0.571292,1.2e-05,-1.2e-05,0,2300.0,36.0,-36.0,0,5532.0,62.0,-62.0,0,0.99,0.01,-0.01,0,0.95,0.06,-0.05,0,,,,0
EPIC 220674823 c,EPIC 220674823,1,Mass,0,2.836,0.086,-0.073,0,8.9,2.4,-2.4,0,13.3397,0.00096,-0.00096,0,805.0,12.0,-12.0,0,5532.0,62.0,-62.0,0,0.99,0.01,-0.01,0,0.95,0.06,-0.05,0,,,,0
K2-110 b,K2-110,1,Mass,0,2.592,0.098,-0.097,0,15.9,2.7,-2.7,0,13.86375,0.00026,-0.00026,0,638.0,11.0,-11.0,0,5010.0,50.0,-50.0,0,0.71,0.02,-0.02,0,0.74,0.02,-0.02,0,,,,0
K2-111 b,K2-111,1,Mass,0,1.82,0.11,-0.09,0,5.58,0.74,-0.73,0,5.3518,0.0004,-0.0004,0,1309.0,19.0,-19.0,0,5775.0,70.0,-70.0,0,1.25,0.02,-0.02,0,0.84,0.02,-0.02,0,,,,0
K2-131 b,K2-131,1,Mass,0,1.69,0.085,-0.058,0,7.9,1.3,-1.3,0,0.3693038,9.1e-06,-9.1e-06,0,2223.0,37.0,-37.0,0,5120.0,71.0,-71.0,0,0.76,0.01,-0.01,0,0.8,0.03,-0.03,0,,,,0
GJ 9827 b,GJ 9827,1,Mass,0,1.577,0.027,-0.031,0,5.14,0.47,-0.47,0,1.2089819,7.1e-06,-7.1e-06,0,1175.0,14.0,-14.0,0,4305.0,49.0,-49.0,0,0.6,0.01,-0.0,0,0.61,0.01,-0.01,0,,,,0
GJ 9827 c,GJ 9827,1,Mass,0,1.241,0.024,-0.026,0,1.3,,,1,3.648096,6.3e-05,-6.3e-05,0,813.0,10.0,-10.0,0,4305.0,49.0,-49.0,0,0.6,0.01,-0.0,0,0.61,0.01,-0.01,0,,,,0
GJ 9827 d,GJ 9827,1,Mass,0,2.022,0.046,-0.043,0,3.53,0.87,-0.88,0,6.20147,6.3e-05,-6.3e-05,0,681.0,8.0,-8.0,0,4305.0,49.0,-49.0,0,0.6,0.01,-0.0,0,0.61,0.01,-0.01,0,,,,0
K2-141 b,K2-141,1,Mass,0,1.51,0.05,-0.05,0,4.97,0.35,-0.34,0,0.2803244,1.5e-06,-1.5e-06,0,2103.0,56.0,-56.0,0,4570.0,100.0,-100.0,0,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,,,,0
K2-141 c,K2-141,1,Mass,0,7.0,4.6,-2.8,0,8.0,,,1,7.7485,0.00022,-0.00022,0,695.0,18.0,-18.0,0,4570.0,100.0,-100.0,0,0.68,0.02,-0.02,0,0.71,0.03,-0.03,0,,,,0
K2-167 b,K2-167,1,Mass,0,2.3,0.21,-0.14,0,6.5,1.6,-1.5,0,9.97748,0.0,0.0,0,1174.0,24.0,-24.0,0,6011.0,60.0,-60.0,0,1.49,0.04,-0.03,0,1.01,0.08,-0.07,0,,,,0
K2-222 b,K2-222,1,Mass,0,2.35,0.08,-0.07,0,8.7,1.7,-1.7,0,15.38857,0.00088,-0.00088,0,871.0,23.0,-23.0,0,5942.0,119.0,-119.0,0,1.11,0.03,-0.03,0,0.99,0.07,-0.07,0,,,,0
